Satisfaction Score,Online Security,Contract,Senior Citizen,Number of Referrals,Dependents,Tenure in Months,Internet Service,Paperless Billing,Total Extra Data Charges,Payment Method,Referred a Friend,Streaming Music,Streaming Movies,Monthly Charge,Total Revenue,Device Protection Plan
5,0,2,0,3,1,50,0,0,0,1,1,0,0,24.95,2376.45,0
5,0,1,0,8,0,47,1,1,0,0,1,0,0,78.9,5507.79,0
1,0,0,0,1,0,2,1,1,0,0,1,1,1,89.55,203.27,0
3,0,1,1,1,0,31,1,1,0,0,1,0,0,90.7,4207.5599999999995,1
1,0,0,0,0,0,1,1,1,0,0,0,1,1,90.55,97.7,0
4,0,0,0,0,0,7,1,0,0,0,0,0,0,25.05,189.95,0
3,0,1,1,5,0,55,1,0,0,0,1,0,0,51.65,4462.700000000001,0
3,0,0,0,0,0,1,0,0,0,1,0,0,0,19.65,43.32,0
5,0,1,0,7,0,34,0,0,0,1,1,0,0,19.6,1563.82,0
5,0,0,0,0,0,2,1,0,0,1,0,0,0,49.25,178.5,0
4,0,2,0,4,0,71,1,1,0,0,1,1,1,47.05,3263.6,1
2,0,0,1,1,0,7,1,1,0,0,1,1,1,99.25,965.8900000000001,1
4,0,0,0,0,0,24,1,1,80,0,0,0,0,84.85,2443.92,1
1,0,0,0,0,0,3,1,1,0,0,0,1,1,50.6,155.35,0
4,0,1,0,6,1,34,0,1,0,1,1,0,0,25.6,1790.6100000000001,0
5,0,0,0,0,1,13,1,0,0,1,0,0,0,53.45,1021.02,1
1,0,0,1,0,0,29,1,0,0,0,0,0,1,98.65,3471.17,0
4,0,0,0,0,0,13,1,1,0,1,0,0,0,70.15,1217.8600000000001,0
5,0,1,0,0,0,64,0,1,0,0,0,0,0,24.4,2620.7200000000003,0
3,0,2,1,2,0,32,1,0,0,2,1,0,0,79.3,2639.44,1
4,1,2,0,4,0,72,1,0,0,0,1,1,1,115.15,10920.57,1
1,1,0,0,1,0,58,1,1,0,0,1,1,1,93.4,5647.3,0
4,0,0,0,0,1,12,1,1,0,0,0,0,0,84.05,1180.75,0
3,1,1,0,6,0,60,1,1,0,1,1,0,0,59.8,4475.55,0
4,0,2,0,0,1,39,0,0,0,1,0,0,0,25.0,2952.4,0
5,0,2,1,0,0,26,1,1,0,0,0,1,1,93.6,3055.14,0
4,0,0,0,5,0,33,1,1,0,0,1,1,1,93.35,4140.08,1
4,0,2,0,0,0,63,0,0,0,2,0,0,0,25.25,1811.9299999999998,0
5,0,2,0,4,1,23,0,0,0,2,1,0,0,25.1,1436.23,0
1,0,0,1,0,0,16,1,0,0,0,0,0,0,59.4,1613.1799999999998,0
3,1,0,0,7,0,7,1,1,0,0,1,0,0,50.3,587.78,0
3,1,0,0,0,0,22,1,1,0,0,0,1,1,89.05,2018.25,0
4,0,0,0,0,0,2,1,0,0,2,0,0,0,24.3,38.45,0
1,0,0,0,1,0,3,1,1,0,1,1,0,0,74.75,335.03999999999996,0
4,1,2,0,0,0,72,1,1,0,1,0,1,1,108.95,9405.72,0
3,1,2,0,9,1,72,1,1,0,0,1,0,0,95.9,7807.349999999999,0
3,1,0,0,0,0,45,1,1,0,0,0,1,1,115.65,6643.35,1
4,0,0,0,1,0,26,1,0,0,1,1,1,1,85.9,3295.21,0
5,0,1,0,0,0,63,0,0,0,1,0,0,0,20.5,3539.5800000000004,0
2,0,1,1,1,0,43,1,1,140,0,1,0,1,107.55,5269.0199999999995,1
3,0,0,0,4,0,8,1,1,0,0,1,1,1,90.25,822.79,0
4,0,0,0,0,0,2,0,0,0,1,0,0,0,20.25,68.46,0
4,1,2,0,1,1,72,1,0,0,1,1,1,1,55.65,3880.05,1
3,0,0,0,0,0,21,1,0,0,1,0,0,0,75.3,1639.16,0
4,0,1,0,2,1,52,1,1,0,0,1,0,0,50.95,3132.21,1
3,0,0,0,1,1,57,1,1,0,0,1,1,1,100.6,7456.79,0
3,1,2,0,0,0,35,1,1,0,0,0,1,1,108.95,4727.95,1
1,1,0,1,1,0,47,1,0,90,0,1,0,0,80.35,5716.42,0
5,0,2,0,0,0,53,1,0,0,0,0,1,1,105.55,6367.01,1
4,0,0,0,0,0,6,0,0,0,2,0,0,0,18.95,275.39,0
3,1,2,1,1,0,60,1,1,0,0,1,0,1,116.05,7169.5,1
3,1,1,0,7,0,43,1,1,0,0,1,1,1,80.2,5042.3099999999995,1
4,0,1,0,6,1,45,1,1,60,1,1,1,1,95.0,5934.1,1
3,1,2,0,0,0,71,1,0,0,0,0,0,0,53.95,3888.65,1
4,0,1,0,0,0,46,1,1,0,1,0,0,0,94.9,5416.849999999999,1
5,0,1,0,0,0,25,0,0,0,1,0,0,0,19.9,561.5,0
5,0,0,0,8,0,18,1,1,0,0,1,1,0,88.85,1907.0700000000002,0
3,0,0,0,0,1,22,1,1,0,0,0,1,1,84.75,2558.81,0
5,0,0,0,0,0,21,1,1,0,0,0,0,0,68.65,2135.59,0
5,0,0,0,0,0,1,0,1,0,1,0,0,0,19.75,21.36,0
3,0,2,0,0,0,59,1,0,0,1,0,0,0,54.15,6035.469999999999,1
4,0,0,0,4,1,15,0,0,0,2,1,0,0,19.8,515.8499999999999,0
3,1,0,0,4,1,14,1,0,0,0,1,0,0,59.45,1377.81,0
3,0,1,0,5,0,61,1,0,0,0,1,1,1,101.15,8587.83,0
3,0,1,0,9,1,52,1,1,0,0,1,0,0,68.75,3752.5099999999998,1
5,0,1,0,1,0,32,0,0,0,1,1,0,0,19.3,2041.52,0
4,1,2,0,7,0,69,1,0,0,1,1,1,1,113.25,10188.02,1
3,0,0,0,0,0,22,1,1,0,1,0,0,0,69.7,1837.3400000000001,0
3,1,2,0,1,1,72,1,0,40,0,1,1,1,114.55,9900.529999999999,1
2,0,0,0,0,0,7,1,1,0,0,0,1,1,95.35,965.13,1
1,0,0,0,0,1,7,1,0,10,1,0,1,1,95.0,772.54,0
3,0,1,0,0,0,33,1,1,0,0,0,0,0,79.95,4080.42,0
4,0,1,0,2,0,38,1,0,0,1,1,1,1,69.0,3889.63,1
2,0,0,1,0,0,53,1,1,0,0,0,0,1,54.45,2834.3900000000003,1
5,0,1,1,0,0,62,1,1,0,0,0,1,1,110.75,10016.95,1
5,0,1,0,0,0,32,1,0,0,1,0,1,1,83.7,3832.66,1
3,0,0,0,0,0,19,1,1,0,0,0,0,0,78.7,2029.71,0
2,0,0,0,0,0,1,1,1,0,1,0,0,0,85.55,118.89,1
1,0,0,1,0,0,1,1,1,0,0,0,0,1,89.3,119.53,0
5,0,0,0,0,0,22,1,1,0,0,0,1,1,100.65,3036.1799999999994,0
2,0,1,0,1,0,70,1,1,150,0,1,1,1,109.5,10756.150000000001,1
4,0,2,0,10,1,51,0,0,0,1,1,0,0,19.95,1770.29,0
3,0,0,0,0,0,12,1,0,0,1,0,0,0,34.0,442.45,0
4,0,0,0,0,1,5,1,1,0,1,0,0,0,51.0,486.95000000000005,0
4,1,1,0,0,1,34,1,0,0,1,0,1,1,61.25,1993.2,1
5,0,0,0,0,0,9,1,1,10,1,0,1,1,85.3,1226.82,1
3,1,1,0,0,0,29,1,0,0,1,0,0,0,58.0,2153.84,1
4,0,0,0,0,0,4,1,0,0,1,0,0,0,55.5,383.19,0
4,0,0,0,0,1,19,1,1,0,1,0,1,0,25.35,566.1,0
3,0,0,0,0,0,11,1,1,0,1,0,0,0,44.65,793.01,0
3,0,1,0,0,0,52,1,0,0,2,0,0,0,30.1,1611.68,0
5,0,0,0,0,0,29,1,1,20,0,0,1,1,94.2,2687.0499999999997,0
2,0,0,0,1,0,7,1,1,0,0,1,1,0,69.0,569.55,0
5,0,0,0,0,0,25,1,1,0,0,0,1,1,65.8,1680.8600000000001,0
4,0,0,0,6,0,33,1,1,0,1,1,0,0,44.55,3062.77,0
2,0,0,0,0,0,4,1,1,0,0,0,1,1,101.7,467.71,0
3,1,2,0,2,0,10,1,1,0,0,1,0,0,52.55,525.5,1
3,0,0,0,0,0,12,1,1,120,0,0,1,1,94.2,1311.7099999999998,0
4,0,0,0,0,0,1,1,0,30,0,0,0,0,49.5,96.49,0
4,1,1,0,0,1,71,1,1,0,1,0,0,0,85.45,8293.14,0
5,0,0,0,0,1,28,0,0,0,1,0,0,0,20.25,1265.87,0
5,0,1,0,1,0,40,1,1,0,0,1,1,1,106.0,5310.029999999999,1
4,0,1,1,0,0,57,1,1,0,0,0,0,0,53.5,4656.88,1
3,1,2,0,5,1,71,1,1,110,0,1,1,1,116.05,10237.91,1
3,1,1,0,8,1,15,1,0,120,0,1,1,1,101.9,1819.05,0
4,1,0,0,3,0,36,1,1,0,0,1,1,1,93.6,4837.37,0
4,0,0,0,0,0,26,1,1,0,1,0,0,0,44.45,1183.8,1
3,0,0,0,0,0,1,1,1,0,0,0,0,0,70.1,116.27,0
4,1,2,0,1,0,72,1,1,0,1,1,0,0,97.95,9871.85,1
3,1,1,0,1,1,72,1,1,0,0,1,1,1,106.1,8688.74,1
3,0,2,0,0,1,62,0,1,0,1,0,0,0,24.4,2501.7200000000003,0
1,0,0,0,0,0,12,1,1,120,1,0,1,1,99.95,1590.67,0
3,1,2,1,1,0,71,1,1,0,0,1,1,1,82.7,8495.83,1
3,0,0,0,0,0,2,1,0,10,0,0,1,0,46.05,149.73,0
3,1,0,0,0,0,64,1,1,0,1,0,0,0,73.55,7840.34,0
3,1,2,1,3,0,59,1,1,0,1,1,0,1,64.05,3886.85,1
5,0,0,0,0,0,21,0,1,0,1,0,0,0,19.95,1340.61,0
3,0,0,0,0,0,7,1,1,0,0,0,1,1,94.25,753.35,0
3,0,0,0,1,1,17,1,1,0,2,1,0,0,66.7,1584.84,1
4,0,2,1,0,0,8,1,0,0,0,0,0,1,85.2,1052.79,0
2,0,1,0,0,0,58,1,1,40,0,0,1,1,104.65,8645.720000000001,1
5,0,2,0,7,1,6,1,0,50,1,1,0,0,40.55,267.5,1
3,1,2,0,6,0,72,1,1,0,1,1,1,1,110.9,11564.369999999999,1
4,1,2,1,0,0,52,1,0,0,1,0,0,1,108.1,6411.82,1
3,0,1,0,0,1,13,1,1,0,1,0,1,1,104.15,1452.21,1
2,1,1,0,0,0,42,1,0,0,1,0,1,1,73.9,3402.05,1
1,0,1,0,0,0,18,1,1,0,1,0,1,1,82.0,1650.45,1
2,0,0,0,0,0,23,1,1,0,0,0,0,0,81.0,2347.2,1
5,0,0,0,6,0,34,1,0,0,0,1,0,0,50.2,3198.08,0
5,0,0,0,6,0,69,1,1,0,0,1,0,0,85.4,8249.21,1
4,1,2,0,1,1,72,1,0,0,1,1,1,1,107.45,8946.380000000001,1
3,1,0,0,0,0,24,1,1,0,0,0,1,1,94.6,3136.59,0
3,0,0,0,0,1,12,0,0,0,0,0,0,0,19.4,297.1,0
2,0,0,0,0,0,12,1,1,0,2,0,1,1,112.95,1582.15,1
1,0,0,0,0,0,23,1,1,0,0,0,0,0,79.15,2446.0699999999997,0
3,0,0,1,0,0,15,1,1,0,1,0,0,0,75.3,1267.3,0
4,0,0,1,0,0,67,1,0,0,0,0,0,0,54.9,6970.3099999999995,0
3,1,1,0,0,0,48,1,1,40,1,0,1,1,78.75,3843.89,1
5,0,1,0,0,0,22,0,0,0,0,0,0,0,20.85,676.15,0
3,0,2,1,0,0,4,1,0,0,2,0,0,0,48.75,304.37,0
4,0,1,0,0,0,66,1,1,0,0,0,0,0,92.15,7355.78,1
1,0,0,1,0,0,5,1,1,0,0,0,0,1,89.8,684.4000000000001,0
4,0,0,0,0,0,3,0,0,0,1,0,0,0,20.4,107.52,0
5,0,0,0,0,0,3,1,0,0,0,0,1,1,84.3,276.21000000000004,0
1,0,0,0,8,0,4,1,1,0,0,1,0,0,74.65,495.96,0
3,0,1,0,0,0,54,1,1,140,1,0,1,1,94.1,7845.28,1
1,0,0,1,0,0,54,1,1,0,0,0,0,0,79.5,6841.83,0
1,0,0,0,0,0,32,1,1,0,0,0,0,0,80.35,2643.83,0
3,0,2,0,2,1,56,0,1,0,1,1,0,0,19.8,3839.26,0
3,0,2,0,0,0,47,1,0,0,1,0,1,1,74.45,3673.3900000000003,1
5,0,1,0,0,0,49,1,1,130,0,0,1,1,106.65,6401.58,0
3,1,1,0,4,1,28,1,1,0,0,1,1,1,82.85,2772.44,0
3,1,1,0,2,0,43,1,1,0,0,1,0,0,51.25,2151.6,0
4,0,1,0,2,1,25,1,1,0,1,1,0,0,55.1,2643.6,0
1,1,0,1,1,0,40,1,0,0,0,1,0,1,101.85,4200.3,0
3,1,1,0,1,0,67,1,1,0,0,1,1,1,111.25,9858.66,1
5,0,0,0,0,0,24,1,1,0,0,0,1,1,89.55,2856.9900000000002,1
1,0,0,0,5,0,3,1,1,20,0,1,1,1,95.2,382.63,0
5,0,1,0,0,0,15,1,0,0,0,0,1,1,50.75,655.6500000000001,1
4,0,2,0,6,1,72,0,1,0,1,1,0,0,20.1,2913.8500000000004,0
4,1,1,0,0,0,52,1,1,0,2,0,0,0,64.3,3630.04,1
3,0,1,0,0,1,28,1,1,0,1,0,0,0,54.4,2480.64,0
4,0,0,0,0,0,12,0,0,0,1,0,0,0,19.45,463.69,0
2,0,0,0,0,0,4,1,0,0,1,0,1,0,80.8,501.77,0
5,0,1,0,5,1,43,0,0,0,1,1,0,0,20.0,2331.55,0
4,0,2,0,10,0,47,1,0,0,0,1,1,1,73.6,4187.2300000000005,1
5,0,2,0,3,1,68,1,1,0,1,1,0,0,84.4,7442.67,1
4,1,2,0,0,0,62,1,1,0,0,0,0,0,43.7,2618.3,1
3,1,2,0,0,0,72,1,0,0,1,0,1,1,115.05,9816.2,1
3,0,1,1,1,0,45,1,1,0,0,1,0,0,98.7,4632.900000000001,1
3,0,0,0,0,0,27,1,1,0,2,0,0,0,56.15,1474.7199999999998,0
3,0,0,1,1,0,28,1,1,0,1,1,0,1,101.3,3272.24,0
3,0,0,0,0,0,7,1,1,0,0,0,1,0,73.85,698.5600000000001,0
4,1,1,0,0,0,47,1,0,0,0,0,0,0,94.8,6424.26,0
1,0,0,0,0,0,23,1,1,0,1,0,1,1,104.05,2844.54,1
3,1,0,0,0,0,10,1,0,0,2,0,0,0,29.75,301.9,0
3,1,2,1,4,0,72,1,1,0,2,1,1,1,114.5,8735.150000000001,1
3,0,0,1,7,0,62,1,1,0,0,1,1,1,89.8,7333.93,0
1,0,0,1,0,0,1,1,1,0,0,0,0,0,69.6,104.10999999999999,0
1,0,0,0,4,0,6,1,1,0,0,1,0,0,75.5,565.38,0
4,0,1,0,8,0,17,0,0,0,1,1,0,0,20.75,566.83,0
4,0,2,0,5,0,50,0,0,0,0,1,0,0,19.8,1106.7,0
4,0,2,0,0,0,43,0,1,0,1,0,0,0,25.7,2285.99,0
4,0,0,0,0,0,22,1,1,0,0,0,1,1,50.6,1073.3,1
3,0,2,1,5,0,69,1,1,0,0,1,1,1,95.35,9825.79,1
4,1,0,0,3,1,54,1,1,0,0,1,1,1,104.1,7932.700000000001,0
3,1,2,1,1,0,71,1,1,0,0,1,1,1,109.7,8611.41,1
2,0,0,0,1,0,1,1,1,0,0,1,0,0,70.0,108.8,0
1,1,0,0,0,0,12,1,0,0,1,0,0,0,56.65,750.49,0
3,0,1,0,0,1,3,0,1,0,1,0,0,0,20.55,91.21000000000001,0
3,0,0,0,0,0,16,1,1,0,1,0,1,1,89.05,1639.96,0
1,1,1,1,1,0,58,1,1,0,0,1,0,1,108.85,9151.29,1
3,1,2,0,2,0,72,1,0,0,0,1,1,1,78.85,8615.07,1
1,1,0,1,0,0,26,1,1,60,0,0,0,1,95.0,3795.58,0
3,0,0,1,0,0,1,1,1,0,0,0,0,0,75.35,103.83999999999999,0
3,1,2,0,1,1,72,1,0,0,1,1,1,1,89.75,7717.66,1
4,1,1,0,3,1,50,1,1,0,0,1,1,1,108.25,7510.4,1
3,1,1,0,0,0,45,1,0,0,0,0,0,0,42.3,1840.75,1
3,1,0,0,8,1,11,1,0,60,0,1,0,0,51.0,1134.94,0
1,0,0,0,0,0,1,1,1,0,0,0,0,0,74.9,110.15,1
4,0,0,0,0,0,1,1,0,0,1,0,0,0,25.35,25.35,0
1,0,0,0,0,0,16,1,1,0,0,0,0,0,81.0,1518.8700000000001,0
3,1,0,0,4,0,42,1,1,0,1,1,0,0,66.4,4254.5,0
3,0,0,0,0,0,13,1,0,120,0,0,1,1,100.75,2010.8400000000001,0
1,0,0,0,0,0,3,1,1,0,0,0,1,1,96.6,321.75,0
5,0,2,0,0,0,52,1,1,0,0,0,1,1,80.95,6246.87,1
3,0,2,1,0,0,47,1,0,0,0,0,0,0,59.6,3448.66,0
5,0,0,0,2,0,47,1,1,0,0,1,1,1,104.1,7423.58,1
5,0,1,1,0,0,64,1,0,0,0,0,1,1,102.1,7332.58,1
3,0,0,0,0,0,1,0,1,0,1,0,0,0,19.3,68.5,0
3,1,2,0,10,1,69,1,0,0,1,1,0,0,61.4,6755.68,0
3,1,1,0,2,0,31,1,1,0,1,1,1,1,75.5,3272.92,1
4,0,1,0,0,0,38,1,1,90,2,0,1,1,89.1,4575.42,0
3,0,2,0,2,1,56,0,1,0,1,1,0,0,24.45,3151.5299999999997,0
2,0,0,0,0,0,1,0,0,0,0,0,0,0,19.3,44.92,0
5,0,0,0,10,1,9,1,1,0,0,1,0,0,75.85,720.4,0
4,1,1,0,0,0,26,1,0,0,1,0,1,1,54.55,1362.85,0
4,1,0,0,1,1,17,1,1,0,1,1,0,0,55.35,1264.41,0
4,0,0,0,0,0,35,1,0,40,0,0,0,0,24.15,852.5,0
4,0,0,0,7,0,12,1,1,0,0,1,1,1,74.15,1334.08,1
2,0,0,0,0,0,1,1,1,0,1,0,0,0,45.4,83.71000000000001,0
5,0,2,0,3,1,72,0,0,0,0,1,0,0,21.0,1904.15,0
3,0,0,0,1,1,14,1,1,0,0,1,0,0,91.65,1428.82,0
4,0,1,1,10,0,43,1,1,0,0,1,1,1,100.55,5898.87,1
5,0,0,0,0,0,2,0,1,0,1,0,0,0,19.9,41.34,0
3,0,2,0,0,0,31,0,0,0,1,0,0,0,20.45,1710.22,0
5,0,1,0,8,0,60,1,0,0,0,1,1,1,102.5,7310.8,1
2,0,0,0,9,0,7,1,1,0,0,1,0,0,69.95,777.44,0
1,1,0,0,0,0,2,1,1,0,0,0,0,0,75.7,273.52,0
4,1,2,1,0,0,33,1,1,0,0,0,0,1,59.45,1884.65,1
1,1,1,0,5,0,65,1,0,0,0,1,0,0,89.75,8957.33,1
4,0,0,0,0,0,10,0,1,0,0,0,0,0,21.2,327.25,0
5,0,1,0,7,1,20,0,0,0,0,1,0,0,19.7,541.8,0
3,0,0,0,0,0,28,1,0,0,0,0,1,1,91.0,3892.87,1
5,0,1,1,0,0,44,1,0,0,0,0,1,1,74.85,3589.82,1
5,0,0,0,0,0,20,1,1,0,1,0,1,1,68.9,1825.35,0
3,1,0,0,0,1,43,1,1,0,0,0,0,0,40.45,1912.85,1
3,1,0,0,0,0,45,1,1,0,1,0,1,1,108.45,5233.349999999999,1
2,0,0,0,0,0,7,1,1,0,0,0,0,0,75.1,685.88,0
3,0,2,0,10,0,61,1,0,0,1,1,0,0,51.35,3244.4,1
3,1,0,0,0,0,7,1,0,0,0,0,0,0,61.4,549.78,1
1,0,0,0,0,0,5,1,1,0,0,0,0,0,69.75,480.3,0
2,0,0,0,0,1,8,1,0,0,0,0,1,1,84.5,835.28,0
4,0,2,0,1,1,59,0,0,0,1,1,0,0,19.5,1783.7400000000002,0
3,1,2,0,0,1,65,1,1,40,0,0,1,1,82.5,5563.85,0
4,1,2,0,0,0,63,1,1,0,0,0,1,1,71.9,7162.37,1
4,0,2,0,0,0,41,1,1,0,0,0,1,1,98.8,4352.72,0
3,1,0,0,0,0,27,1,0,0,1,0,0,0,53.45,1868.88,0
4,0,2,0,0,0,22,0,0,0,1,0,0,0,26.25,722.06,0
5,0,2,0,4,0,70,1,1,0,0,1,1,1,80.4,8502.45,1
2,0,0,0,0,0,26,1,1,0,0,0,0,0,74.95,2290.73,0
4,1,0,0,0,0,21,1,1,0,1,0,0,0,43.55,1011.5,0
3,0,2,0,0,0,42,0,1,0,0,0,0,0,20.75,1613.47,0
3,0,2,0,0,0,64,0,0,0,1,0,0,0,19.55,3733.59,0
4,0,0,0,0,0,1,1,1,0,0,0,1,1,95.85,98.55,0
3,0,0,0,0,0,38,1,0,0,1,0,1,1,68.15,3461.5200000000004,0
1,0,0,0,0,0,3,1,1,0,0,0,0,0,79.4,384.45000000000005,0
3,0,0,0,0,0,14,1,1,0,0,0,1,1,69.65,1439.54,0
3,0,2,0,9,1,9,0,0,0,1,1,0,0,20.35,468.56999999999994,0
4,1,0,1,1,0,19,1,0,0,0,1,0,0,66.4,1864.4099999999999,1
3,0,0,0,3,1,43,1,1,0,0,1,1,1,92.55,5221.07,1
4,1,1,0,0,0,29,1,0,0,2,0,0,0,35.6,1072.6,0
4,0,1,1,1,0,9,0,1,0,1,1,0,0,21.25,219.49,0
3,0,1,1,2,0,35,1,1,0,0,1,0,0,81.6,2960.85,1
3,1,2,0,8,0,72,1,1,10,1,1,1,1,92.0,7175.19,1
3,1,2,0,1,1,41,1,0,0,0,1,1,1,78.45,4450.34,0
3,1,0,0,0,0,18,1,0,0,2,0,0,0,69.5,1419.18,1
1,1,1,0,0,0,39,1,1,0,0,0,1,0,95.55,3867.5699999999997,1
3,1,0,0,8,0,60,1,1,0,1,1,1,1,94.1,6408.299999999999,0
3,0,2,0,0,0,29,0,0,0,1,0,0,0,19.4,990.99,0
4,0,1,0,3,1,51,0,0,0,1,1,0,0,19.4,2916.88,0
3,1,2,0,1,1,72,1,1,0,1,1,1,1,116.4,10621.17,1
4,1,0,0,0,0,8,1,0,10,1,0,0,0,29.35,226.45,0
3,0,0,0,0,0,5,1,0,0,0,0,1,1,96.55,695.75,1
4,1,2,0,1,0,72,1,0,0,1,1,1,1,112.1,8275.39,1
4,0,2,1,4,0,72,1,0,0,1,1,0,0,77.35,7821.21,1
3,0,1,0,0,0,31,0,0,0,1,0,0,0,20.1,1634.26,0
4,0,0,0,0,0,29,0,0,0,0,0,0,0,25.15,833.37,0
3,1,2,0,0,0,63,1,1,0,0,0,1,1,86.7,7173.04,1
4,1,0,0,0,0,39,1,1,0,0,0,1,1,106.4,4710.280000000001,0
5,0,2,1,0,0,64,0,0,0,1,0,0,0,25.65,3624.3199999999997,0
3,1,0,0,3,1,61,1,0,110,0,1,0,0,33.6,2227.2,1
5,0,0,0,0,0,4,0,0,0,1,0,0,0,25.25,116.66000000000001,0
3,0,1,0,7,1,28,1,1,0,0,1,1,1,90.45,3245.09,0
4,1,0,0,0,1,34,1,1,110,0,0,1,1,105.35,4918.5599999999995,1
1,0,0,1,0,0,14,1,1,0,0,0,0,0,78.95,1330.8899999999999,0
3,1,1,1,2,0,69,1,1,0,2,1,0,1,110.55,8182.8,1
3,1,2,0,0,0,69,1,1,0,0,0,1,1,60.05,4135.49,0
4,0,1,0,1,1,28,1,0,0,0,1,1,1,92.2,2937.4700000000003,0
4,0,1,1,0,0,3,1,0,10,1,0,0,0,75.05,331.73,1
4,1,2,0,0,0,6,1,1,10,2,0,1,1,63.4,358.8,1
1,0,0,1,1,0,27,1,0,30,0,1,0,1,36.5,1062.0,0
3,1,0,0,0,0,13,1,0,0,0,0,1,1,67.8,1212.1,0
3,1,2,0,2,1,72,1,1,0,1,1,1,1,116.8,9609.47,1
4,1,2,0,1,0,65,1,0,0,0,1,1,1,71.0,4470.05,1
3,0,2,1,0,0,9,1,0,0,1,0,0,0,75.5,862.04,1
5,0,1,0,0,0,24,0,0,0,0,0,0,0,24.6,1629.09,0
3,0,0,1,8,1,57,1,1,0,1,1,0,0,95.3,7177.7,1
3,0,2,0,0,0,71,0,1,0,1,0,0,0,19.9,2890.54,0
3,0,1,0,1,1,22,0,0,0,1,1,0,0,19.95,1256.3,0
4,0,0,0,0,0,18,1,1,0,0,0,0,0,69.8,1835.81,0
3,0,0,0,5,0,4,1,1,0,0,1,1,0,84.8,486.97999999999996,1
4,0,0,0,2,0,3,1,1,0,2,1,0,0,55.8,167.12,1
4,0,2,1,0,0,5,1,1,0,0,0,1,1,85.55,500.4,0
1,0,0,0,0,0,18,1,1,0,0,0,1,1,90.1,2180.27,0
4,0,0,0,0,0,6,1,1,0,1,0,0,0,73.85,567.44,0
4,0,0,0,0,0,15,1,0,0,1,0,0,0,48.85,803.01,0
1,1,1,0,1,0,22,1,1,0,0,1,0,0,67.5,1979.65,1
3,0,2,1,1,0,69,1,1,0,0,1,0,1,108.4,10690.92,1
1,0,0,0,0,0,1,1,0,10,0,0,1,0,78.05,117.46,0
3,0,0,0,1,1,39,1,1,0,1,1,1,1,99.95,4718.22,0
3,0,1,0,10,0,64,1,1,0,1,1,1,1,102.45,9245.460000000001,1
3,0,1,0,9,0,14,0,0,0,2,1,0,0,19.55,560.9200000000001,0
3,0,0,0,0,0,1,1,1,0,0,0,1,1,81.1,103.96,0
3,0,0,0,0,0,1,1,1,0,2,0,0,0,45.7,56.11,0
3,0,2,0,3,1,45,0,0,0,1,1,0,0,20.35,2685.55,0
3,0,0,0,0,0,7,1,1,0,0,0,1,1,74.65,834.49,0
5,0,2,0,5,0,66,1,1,0,0,1,0,0,63.3,6263.719999999999,1
3,1,2,0,1,0,72,1,1,0,0,1,1,1,99.15,9500.02,1
2,0,0,0,0,1,1,1,1,0,2,0,0,0,49.9,89.5,0
1,1,0,1,5,1,22,1,0,0,2,1,0,1,40.05,880.2,0
3,1,1,0,10,1,67,1,0,0,0,1,0,0,89.55,7230.219999999999,0
5,0,1,0,1,1,52,1,0,0,0,1,1,1,101.25,7630.18,1
2,0,0,0,1,0,7,1,1,0,0,1,0,0,89.75,717.39,0
3,0,2,0,5,0,72,1,1,90,0,1,1,1,76.8,8688.29,1
3,1,2,0,0,0,72,1,0,0,0,0,0,0,59.75,5174.36,0
5,0,0,0,0,0,63,1,1,0,1,0,1,1,109.85,8200.58,1
5,0,0,0,0,0,1,1,0,10,1,0,1,0,24.4,34.4,0
4,0,0,1,5,0,13,1,0,0,0,1,0,1,45.3,528.45,0
4,0,2,0,1,0,68,1,0,0,1,1,1,1,70.8,5616.11,0
3,0,0,0,1,0,18,1,1,0,0,1,0,0,39.05,669.85,1
3,0,1,0,3,0,53,1,1,0,0,1,1,1,111.8,8026.21,1
3,1,2,0,10,0,68,1,1,0,0,1,1,1,91.7,7488.9,1
1,0,0,0,2,0,9,1,0,0,2,1,0,0,40.65,328.95,0
5,0,1,0,0,0,48,0,0,0,0,0,0,0,24.35,1789.8600000000001,0
5,0,0,0,0,0,3,1,1,0,1,0,0,0,65.25,337.94,0
3,0,0,0,0,0,1,1,1,0,0,0,0,0,75.1,79.63,0
3,1,2,0,1,1,72,1,1,60,0,1,1,1,65.65,4724.5,1
3,0,0,0,0,1,1,0,1,0,2,0,0,0,21.05,31.19,0
1,0,0,0,0,0,1,0,1,0,2,0,0,0,18.85,59.34,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,45.75,69.99,0
3,1,0,0,1,0,18,1,0,0,0,1,0,0,74.8,2217.27,0
4,0,0,0,0,1,31,1,0,0,1,0,0,0,25.0,766.8000000000001,0
4,0,0,0,8,0,2,1,1,0,0,1,0,0,45.0,120.75,0
5,0,1,0,10,1,53,0,0,0,0,1,0,0,19.55,2614.33,0
3,0,0,1,0,0,5,1,1,0,1,0,0,0,83.15,655.2,0
3,1,2,0,0,0,66,1,1,0,1,0,1,1,74.6,7806.0199999999995,1
5,0,1,0,0,0,30,1,1,0,0,0,1,1,97.0,3386.4,0
2,0,0,1,1,1,1,1,1,0,2,1,0,0,70.45,85.73,0
3,0,0,0,1,0,9,1,1,50,0,1,0,0,85.35,932.54,0
1,1,0,0,1,0,14,1,1,0,0,1,0,0,64.7,1226.6,0
